,Rooms,Price,Date,Propertycount,Distance,Qtr,Year,Type_h,Type_t,Type_u,Regionname_Eastern Metropolitan,Regionname_Northern Metropolitan,Regionname_South-Eastern Metropolitan,Regionname_Southern Metropolitan,Regionname_Victoria,Regionname_Western Metropolitan,Method_PI,Method_S,Method_SA,Method_SP,Method_VB
45552,4,1214000.0,2017-09-23,15321,16.7,3,2017,1,0,0,1,0,0,0,0,0,0,1,0,0,0
45556,4,1631888.0,2017-09-23,15321,16.7,3,2017,1,0,0,1,0,0,0,0,0,0,1,0,0,0
45557,3,850000.0,2017-09-23,8870,11.2,3,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
45558,3,1051000.0,2017-09-23,8870,11.2,3,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
45559,3,563250.0,2017-09-23,8870,11.2,3,2017,0,1,0,0,1,0,0,0,0,0,1,0,0,0
45560,2,910000.0,2017-09-23,8870,11.2,3,2017,1,0,0,0,1,0,0,0,0,1,0,0,0,0
45561,3,485000.0,2017-09-23,8870,11.2,3,2017,1,0,0,0,1,0,0,0,0,1,0,0,0,0
45562,3,845000.0,2017-09-23,1071,12.9,3,2017,1,0,0,0,0,0,0,0,1,0,1,0,0,0
45563,2,705000.0,2017-09-23,8524,16.1,3,2017,0,0,1,0,1,0,0,0,0,0,1,0,0,0
45564,2,590000.0,2017-09-23,8524,16.1,3,2017,0,0,1,0,1,0,0,0,0,0,1,0,0,0
45566,3,785000.0,2017-09-23,8524,16.1,3,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
45568,4,532000.0,2017-09-23,4864,20.4,3,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
45569,4,600000.0,2017-09-23,4864,20.4,3,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
45570,3,850000.0,2017-09-23,2606,11.2,3,2017,1,0,0,0,1,0,0,0,0,0,0,0,1,0
45571,3,760000.0,2017-09-23,2606,11.2,3,2017,1,0,0,0,1,0,0,0,0,1,0,0,0,0
45572,4,1800000.0,2017-09-23,5454,13.8,3,2017,1,0,0,0,0,0,1,0,0,1,0,0,0,0
45573,4,2000000.0,2017-09-23,5454,13.8,3,2017,0,1,0,0,0,0,1,0,0,0,0,0,0,1
45574,4,2500000.0,2017-09-23,5454,13.8,3,2017,1,0,0,0,0,0,1,0,0,0,0,0,0,1
45575,4,1125000.0,2017-09-23,2356,13.8,3,2017,1,0,0,0,0,0,1,0,0,1,0,0,0,0
45576,2,609000.0,2017-09-23,11308,5.3,3,2017,0,0,1,0,0,0,1,0,0,0,1,0,0,0
45577,2,732500.0,2017-09-23,11308,5.3,3,2017,0,0,1,0,0,0,1,0,0,0,1,0,0,0
45578,2,445000.0,2017-09-23,11308,5.3,3,2017,0,0,1,0,0,0,1,0,0,0,1,0,0,0
45581,3,1315000.0,2017-09-23,6482,6.2,3,2017,1,0,0,0,0,0,1,0,0,0,1,0,0,0
45583,3,3600000.0,2017-09-23,6482,6.2,3,2017,1,0,0,0,0,0,1,0,0,0,1,0,0,0
45584,2,680000.0,2017-09-23,6482,6.2,3,2017,0,0,1,0,0,0,1,0,0,1,0,0,0,0
45586,4,952000.0,2017-09-23,3794,21.3,3,2017,1,0,0,1,0,0,0,0,0,0,1,0,0,0
45588,2,660000.0,2017-09-23,2890,8.9,3,2017,0,0,1,1,0,0,0,0,0,1,0,0,0,0
45589,3,985000.0,2017-09-23,2890,8.9,3,2017,1,0,0,1,0,0,0,0,0,0,1,0,0,0
45590,3,1325000.0,2017-09-23,2890,8.9,3,2017,1,0,0,1,0,0,0,0,0,0,1,0,0,0
45591,3,1071000.0,2017-09-23,2947,8.8,3,2017,1,0,0,1,0,0,0,0,0,0,1,0,0,0
45592,3,870000.0,2017-09-23,2947,8.8,3,2017,0,0,1,1,0,0,0,0,0,0,1,0,0,0
45593,3,915000.0,2017-09-23,2947,8.8,3,2017,1,0,0,1,0,0,0,0,0,0,1,0,0,0
45594,2,790000.0,2017-09-23,2674,8.8,3,2017,1,0,0,1,0,0,0,0,0,0,1,0,0,0
45595,5,1300000.0,2017-09-23,4794,16.0,3,2017,1,0,0,0,0,0,1,0,0,0,1,0,0,0
45596,4,1911000.0,2017-09-23,4794,16.0,3,2017,1,0,0,0,0,0,1,0,0,0,1,0,0,0
45597,2,770000.0,2017-09-23,4794,16.0,3,2017,0,0,1,0,0,0,1,0,0,0,1,0,0,0
45598,3,781500.0,2017-09-23,5556,18.0,3,2017,1,0,0,0,0,0,0,0,1,0,1,0,0,0
45599,3,637000.0,2017-09-23,5556,18.0,3,2017,1,0,0,0,0,0,0,0,1,0,1,0,0,0
45600,3,650000.0,2017-09-23,13830,18.4,3,2017,1,0,0,0,0,0,0,0,1,0,1,0,0,0
45601,3,550000.0,2017-09-23,13830,18.4,3,2017,1,0,0,0,0,0,0,0,1,0,0,0,1,0
45602,4,537000.0,2017-09-23,13830,18.4,3,2017,1,0,0,0,0,0,0,0,1,0,1,0,0,0
45604,5,540000.0,2017-09-23,13830,18.4,3,2017,1,0,0,0,0,0,0,0,1,0,1,0,0,0
45605,4,553500.0,2017-09-23,13830,18.4,3,2017,1,0,0,0,0,0,0,0,1,0,1,0,0,0
45606,3,568000.0,2017-09-23,13830,18.4,3,2017,1,0,0,0,0,0,0,0,1,0,1,0,0,0
45607,3,1360000.0,2017-09-23,3145,12.3,3,2017,1,0,0,0,0,0,1,0,0,0,1,0,0,0
45608,3,1205000.0,2017-09-23,768,12.3,3,2017,1,0,0,0,0,0,1,0,0,0,0,1,0,0
45609,3,960000.0,2017-09-23,5549,7.8,3,2017,0,0,1,1,0,0,0,0,0,0,0,0,1,0
45610,3,840000.0,2017-09-23,5549,7.8,3,2017,1,0,0,1,0,0,0,0,0,0,1,0,0,0
45611,2,760000.0,2017-09-23,5549,7.8,3,2017,0,0,1,1,0,0,0,0,0,0,1,0,0,0
45612,3,1230000.0,2017-09-23,5549,7.8,3,2017,1,0,0,1,0,0,0,0,0,0,0,0,0,1
45613,2,572500.0,2017-09-23,5549,7.8,3,2017,0,0,1,1,0,0,0,0,0,0,1,0,0,0
45614,3,960000.0,2017-09-23,5549,7.8,3,2017,0,0,1,1,0,0,0,0,0,0,1,0,0,0
45615,4,2800000.0,2017-09-23,5549,7.8,3,2017,1,0,0,1,0,0,0,0,0,0,1,0,0,0
45617,2,860000.0,2017-09-23,1554,7.8,3,2017,0,0,1,1,0,0,0,0,0,0,1,0,0,0
45619,4,2040000.0,2017-09-23,1554,7.8,3,2017,1,0,0,1,0,0,0,0,0,0,0,0,0,1
45620,3,605000.0,2017-09-23,851,14.0,3,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
45621,3,572000.0,2017-09-23,1202,14.0,3,2017,1,0,0,0,0,0,0,0,1,0,1,0,0,0
45622,3,680000.0,2017-09-23,3656,15.5,3,2017,1,0,0,0,0,0,0,0,1,0,1,0,0,0
45623,4,784000.0,2017-09-23,5629,11.7,3,2017,1,0,0,0,0,0,0,0,1,0,0,0,1,0
45624,3,790000.0,2017-09-23,5629,11.7,3,2017,1,0,0,0,0,0,0,0,1,0,0,0,1,0
45625,2,600000.0,2017-09-23,5629,11.7,3,2017,0,0,1,0,0,0,0,0,1,0,1,0,0,0
45626,4,630000.0,2017-09-23,5629,11.7,3,2017,1,0,0,0,0,0,0,0,1,0,0,0,1,0
45627,3,601000.0,2017-09-23,5629,11.7,3,2017,1,0,0,0,0,0,0,0,1,0,1,0,0,0
45628,3,900000.0,2017-09-23,5629,11.7,3,2017,1,0,0,0,0,0,0,0,1,0,0,0,1,0
45629,3,680000.0,2017-09-23,1119,10.4,3,2017,1,0,0,0,0,0,0,0,1,0,0,0,0,1
45630,2,1010000.0,2017-09-23,5263,3.4,3,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
45631,2,1023000.0,2017-09-23,5263,3.4,3,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
45632,1,411500.0,2017-09-23,5263,3.4,3,2017,0,0,1,0,1,0,0,0,0,0,1,0,0,0
45633,3,1035000.0,2017-09-23,5263,3.4,3,2017,1,0,0,0,1,0,0,0,0,0,0,0,1,0
45634,4,2450000.0,2017-09-23,10331,5.4,3,2017,1,0,0,0,0,0,1,0,0,1,0,0,0,0
45635,3,2600000.0,2017-09-23,10331,5.4,3,2017,1,0,0,0,0,0,1,0,0,1,0,0,0,0
45636,4,2855000.0,2017-09-23,10331,5.4,3,2017,1,0,0,0,0,0,1,0,0,1,0,0,0,0
45637,2,955000.0,2017-09-23,10331,5.4,3,2017,0,1,0,0,0,0,1,0,0,0,1,0,0,0
45638,2,1130000.0,2017-09-23,10331,5.4,3,2017,0,0,1,0,0,0,1,0,0,0,1,0,0,0
45639,4,1600000.0,2017-09-23,10331,5.4,3,2017,1,0,0,0,0,0,1,0,0,0,0,0,0,1
45640,3,1350000.0,2017-09-23,10331,5.4,3,2017,1,0,0,0,0,0,1,0,0,0,0,0,0,1
45641,4,2500000.0,2017-09-23,10331,5.4,3,2017,1,0,0,0,0,0,1,0,0,0,0,0,0,1
45643,2,1630000.0,2017-09-23,10331,5.4,3,2017,1,0,0,0,0,0,1,0,0,0,1,0,0,0
45644,6,1875000.0,2017-09-23,2671,7.3,3,2017,1,0,0,0,0,0,1,0,0,1,0,0,0,0
45647,3,770000.0,2017-09-23,8459,25.2,3,2017,1,0,0,0,0,1,0,0,0,0,1,0,0,0
45651,3,660000.0,2017-09-23,1414,12.1,3,2017,0,0,1,0,1,0,0,0,0,0,1,0,0,0
45653,3,296000.0,2017-09-23,3553,31.7,3,2017,1,0,0,0,0,0,0,1,0,0,1,0,0,0
45654,4,766000.0,2017-09-23,8279,16.3,3,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
45655,3,652000.0,2017-09-23,8279,16.3,3,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
45656,3,630000.0,2017-09-23,8279,16.3,3,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
45658,4,950000.0,2017-09-23,6732,29.9,3,2017,1,0,0,0,0,0,0,1,0,0,0,0,0,1
45660,3,810000.0,2017-09-23,1624,14.6,3,2017,0,1,0,1,0,0,0,0,0,0,1,0,0,0
45661,3,815000.0,2017-09-23,4168,12.7,3,2017,0,0,1,0,1,0,0,0,0,0,1,0,0,0
45662,3,818000.0,2017-09-23,3873,6.4,3,2017,1,0,0,0,0,0,0,0,1,0,0,0,1,0
45663,3,2500000.0,2017-09-23,4675,5.9,3,2017,1,0,0,0,0,0,1,0,0,0,0,0,0,1
45666,2,481000.0,2017-09-23,4918,4.3,3,2017,0,0,1,0,0,0,0,0,1,0,1,0,0,0
45667,2,999000.0,2017-09-23,4918,4.3,3,2017,1,0,0,0,0,0,0,0,1,0,1,0,0,0
45668,2,752500.0,2017-09-23,4918,4.3,3,2017,1,0,0,0,0,0,0,0,1,0,1,0,0,0
45671,3,1142000.0,2017-09-23,2397,11.4,3,2017,0,1,0,0,0,0,1,0,0,0,1,0,0,0
45672,4,575000.0,2017-09-23,4704,17.4,3,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
45673,8,741000.0,2017-09-23,4704,17.4,3,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
45675,1,390000.0,2017-09-23,17496,0.0,3,2017,0,0,1,0,1,0,0,0,0,1,0,0,0,0
45676,2,740000.0,2017-09-23,17496,0.0,3,2017,0,0,1,0,1,0,0,0,0,0,1,0,0,0
45678,3,283000.0,2017-09-23,3600,31.7,3,2017,1,0,0,0,0,0,0,1,0,0,1,0,0,0
45679,3,501000.0,2017-09-23,3600,31.7,3,2017,1,0,0,0,0,0,0,1,0,0,1,0,0,0
45681,4,415000.0,2017-09-23,6065,31.7,3,2017,1,0,0,0,0,0,0,1,0,0,1,0,0,0
45682,4,430000.0,2017-09-23,6065,31.7,3,2017,1,0,0,0,0,0,0,1,0,0,0,0,1,0
45683,3,439000.0,2017-09-23,6065,31.7,3,2017,1,0,0,0,0,0,0,1,0,0,1,0,0,0
45684,3,410000.0,2017-09-23,6065,31.7,3,2017,1,0,0,0,0,0,0,1,0,0,0,0,1,0
45685,3,815000.0,2017-09-23,6162,20.0,3,2017,1,0,0,0,0,1,0,0,0,0,1,0,0,0
45686,1,300000.0,2017-09-23,6162,20.0,3,2017,0,0,1,0,0,1,0,0,0,0,0,0,1,0
45687,1,397500.0,2017-09-23,6162,20.0,3,2017,0,0,1,0,0,1,0,0,0,0,1,0,0,0
45688,3,470000.0,2017-09-23,5812,25.9,3,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
45689,4,450000.0,2017-09-23,1158,20.6,3,2017,1,0,0,0,1,0,0,0,0,1,0,0,0,0
45690,3,2800000.0,2017-09-23,2019,3.0,3,2017,1,0,0,0,0,0,1,0,0,0,0,0,1,0
45691,3,531000.0,2017-09-23,10529,17.9,3,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
45692,3,665000.0,2017-09-23,10529,17.9,3,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
45693,3,685000.0,2017-09-23,10529,17.9,3,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
45696,3,665000.0,2017-09-23,10529,17.9,3,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
45698,4,890000.0,2017-09-23,6871,17.2,3,2017,1,0,0,1,0,0,0,0,0,0,1,0,0,0
45699,5,1150000.0,2017-09-23,6871,17.2,3,2017,1,0,0,1,0,0,0,0,0,0,1,0,0,0
45700,4,1306000.0,2017-09-23,6871,17.2,3,2017,1,0,0,1,0,0,0,0,0,0,1,0,0,0
45701,3,902000.0,2017-09-23,6871,17.2,3,2017,1,0,0,1,0,0,0,0,0,1,0,0,0,0
45702,2,647000.0,2017-09-23,2079,10.2,3,2017,0,0,1,1,0,0,0,0,0,0,0,0,1,0
45703,3,2470000.0,2017-09-23,2079,10.2,3,2017,1,0,0,1,0,0,0,0,0,0,0,0,1,0
45704,2,880000.0,2017-09-23,2079,10.2,3,2017,0,0,1,1,0,0,0,0,0,0,1,0,0,0
45706,2,753000.0,2017-09-23,3891,16.2,3,2017,1,0,0,1,0,0,0,0,0,0,1,0,0,0
45707,2,950000.0,2017-09-23,6232,6.2,3,2017,1,0,0,0,0,0,0,0,1,0,0,0,1,0
45708,4,1350000.0,2017-09-23,6232,6.2,3,2017,1,0,0,0,0,0,0,0,1,0,0,0,0,1
45709,2,561000.0,2017-09-23,6232,6.2,3,2017,0,0,1,0,0,0,0,0,1,0,1,0,0,0
45710,3,1162000.0,2017-09-23,6232,6.2,3,2017,1,0,0,0,0,0,0,0,1,0,1,0,0,0
45711,3,835000.0,2017-09-23,8280,26.5,3,2017,1,0,0,0,0,0,0,1,0,0,1,0,0,0
45712,4,840500.0,2017-09-23,8280,26.5,3,2017,1,0,0,0,0,0,0,1,0,0,1,0,0,0
45713,3,595000.0,2017-09-23,8280,26.5,3,2017,0,1,0,0,0,0,0,1,0,1,0,0,0,0
45715,2,401000.0,2017-09-23,3650,21.5,3,2017,0,0,1,0,0,1,0,0,0,0,1,0,0,0
45716,3,1425000.0,2017-09-23,13366,14.2,3,2017,1,0,0,1,0,0,0,0,0,1,0,0,0,0
45717,4,1400000.0,2017-09-23,13366,14.2,3,2017,1,0,0,1,0,0,0,0,0,0,1,0,0,0
45719,3,1586000.0,2017-09-23,13366,14.2,3,2017,1,0,0,1,0,0,0,0,0,0,1,0,0,0
45720,3,1560000.0,2017-09-23,13366,14.2,3,2017,1,0,0,1,0,0,0,0,0,0,1,0,0,0
45721,3,853000.0,2017-09-23,13366,14.2,3,2017,0,0,1,1,0,0,0,0,0,0,1,0,0,0
45722,2,873000.0,2017-09-23,13366,14.2,3,2017,0,0,1,1,0,0,0,0,0,0,1,0,0,0
45723,4,1408000.0,2017-09-23,13366,14.2,3,2017,1,0,0,1,0,0,0,0,0,0,1,0,0,0
45724,4,1800000.0,2017-09-23,13366,14.2,3,2017,1,0,0,1,0,0,0,0,0,0,0,0,1,0
45725,4,1080000.0,2017-09-23,7113,18.8,3,2017,1,0,0,0,0,1,0,0,0,0,1,0,0,0
45726,3,1105000.0,2017-09-23,7113,18.8,3,2017,1,0,0,0,0,1,0,0,0,0,1,0,0,0
45727,2,580000.0,2017-09-23,7113,18.8,3,2017,0,0,1,0,0,1,0,0,0,0,0,0,1,0
45728,5,880000.0,2017-09-23,7113,18.8,3,2017,1,0,0,0,0,1,0,0,0,1,0,0,0,0
45729,3,840000.0,2017-09-23,7113,18.8,3,2017,1,0,0,0,0,1,0,0,0,0,1,0,0,0
45731,3,1321188.0,2017-09-23,4442,10.1,3,2017,1,0,0,0,0,0,1,0,0,0,0,0,1,0
45733,5,1355000.0,2017-09-23,849,48.1,3,2017,1,0,0,0,0,0,0,1,0,0,1,0,0,0
45735,3,565000.0,2017-09-23,849,48.1,3,2017,1,0,0,0,0,0,0,1,0,0,1,0,0,0
45736,2,1130000.0,2017-09-23,5498,6.2,3,2017,1,0,0,0,0,0,0,0,1,0,1,0,0,0
45737,3,810000.0,2017-09-23,5498,6.2,3,2017,0,1,0,0,0,0,0,0,1,0,0,0,1,0
45738,2,475000.0,2017-09-23,5498,6.2,3,2017,0,0,1,0,0,0,0,0,1,1,0,0,0,0
45739,3,950000.0,2017-09-23,5498,6.2,3,2017,1,0,0,0,0,0,0,0,1,0,0,0,1,0
45740,2,800000.0,2017-09-23,2291,10.4,3,2017,1,0,0,0,0,0,0,0,1,0,1,0,0,0
45741,4,1340000.0,2017-09-23,2291,10.4,3,2017,1,0,0,0,0,0,0,0,1,0,1,0,0,0
45743,2,400000.0,2017-09-23,11806,22.7,3,2017,0,0,1,0,0,1,0,0,0,0,0,0,1,0
45746,3,1287500.0,2017-09-23,6821,1.8,3,2017,0,0,1,0,1,0,0,0,0,0,1,0,0,0
45747,2,516000.0,2017-09-23,6821,1.8,3,2017,1,0,0,0,1,0,0,0,0,0,0,0,1,0
45750,3,1280000.0,2017-09-23,11364,5.3,3,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
45751,3,1360000.0,2017-09-23,11364,5.3,3,2017,1,0,0,0,1,0,0,0,0,0,0,0,1,0
45753,2,1300000.0,2017-09-23,11364,5.3,3,2017,1,0,0,0,1,0,0,0,0,0,0,0,0,1
45754,4,2000000.0,2017-09-23,11364,5.3,3,2017,1,0,0,0,1,0,0,0,0,0,0,0,0,1
45755,4,1550000.0,2017-09-23,11364,5.3,3,2017,1,0,0,0,1,0,0,0,0,0,0,0,0,1
45756,3,807500.0,2017-09-23,11364,5.3,3,2017,0,1,0,0,1,0,0,0,0,0,1,0,0,0
45757,5,2800000.0,2017-09-23,11364,5.3,3,2017,1,0,0,0,1,0,0,0,0,0,0,0,0,1
45758,1,330000.0,2017-09-23,11364,5.3,3,2017,0,0,1,0,1,0,0,0,0,0,1,0,0,0
45759,3,1250000.0,2017-09-23,11364,5.3,3,2017,1,0,0,0,1,0,0,0,0,1,0,0,0,0
45760,2,1015000.0,2017-09-23,11364,5.3,3,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
45762,3,1155000.0,2017-09-23,11364,5.3,3,2017,1,0,0,0,1,0,0,0,0,0,0,1,0,0
45763,1,385000.0,2017-09-23,11364,5.3,3,2017,0,0,1,0,1,0,0,0,0,0,1,0,0,0
45764,4,1350000.0,2017-09-23,11364,5.3,3,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
45765,3,1075000.0,2017-09-23,902,16.7,3,2017,1,0,0,0,0,0,1,0,0,0,1,0,0,0
45767,3,945000.0,2017-09-23,4973,15.4,3,2017,1,0,0,1,0,0,0,0,0,0,1,0,0,0
45768,3,870000.0,2017-09-23,4973,15.4,3,2017,0,0,1,1,0,0,0,0,0,0,0,0,1,0
45769,2,1000000.0,2017-09-23,2651,11.2,3,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
45770,3,763000.0,2017-09-23,2651,11.2,3,2017,0,1,0,0,1,0,0,0,0,0,1,0,0,0
45771,4,925000.0,2017-09-23,2651,11.2,3,2017,1,0,0,0,1,0,0,0,0,0,0,0,1,0
45772,2,743000.0,2017-09-23,3224,12.3,3,2017,0,0,1,0,0,0,1,0,0,0,1,0,0,0
45773,3,760000.0,2017-09-23,3224,12.3,3,2017,1,0,0,0,0,0,1,0,0,1,0,0,0,0
45774,2,780000.0,2017-09-23,2547,12.3,3,2017,0,0,1,0,0,0,1,0,0,0,1,0,0,0
45775,3,1382000.0,2017-09-23,2547,12.3,3,2017,1,0,0,0,0,0,1,0,0,0,0,0,1,0
45776,4,1450000.0,2017-09-23,3692,15.5,3,2017,1,0,0,0,0,1,0,0,0,0,1,0,0,0
45777,4,1450000.0,2017-09-23,3578,11.4,3,2017,1,0,0,0,0,0,1,0,0,0,0,0,0,1
45778,3,1540000.0,2017-09-23,3578,11.4,3,2017,1,0,0,0,0,0,1,0,0,0,1,0,0,0
45779,3,1060000.0,2017-09-23,3578,11.4,3,2017,0,1,0,0,0,0,1,0,0,1,0,0,0,0
45780,3,840000.0,2017-09-23,5087,21.5,3,2017,1,0,0,0,0,1,0,0,0,0,1,0,0,0
45781,2,500000.0,2017-09-23,5087,21.5,3,2017,0,0,1,0,0,1,0,0,0,1,0,0,0,0
45782,2,520000.0,2017-09-23,5087,21.5,3,2017,0,0,1,0,0,1,0,0,0,0,0,0,1,0
45783,2,500000.0,2017-09-23,5087,21.5,3,2017,0,1,0,0,0,1,0,0,0,0,0,0,0,1
45784,3,770000.0,2017-09-23,7485,8.5,3,2017,0,1,0,0,1,0,0,0,0,1,0,0,0,0
45786,4,625500.0,2017-09-23,1490,23.8,3,2017,1,0,0,0,0,0,0,0,1,0,0,0,1,0
45787,4,712000.0,2017-09-23,15542,14.7,3,2017,1,0,0,0,0,0,0,0,1,0,1,0,0,0
45788,4,769000.0,2017-09-23,15542,14.7,3,2017,1,0,0,0,0,0,0,0,1,0,1,0,0,0
45790,2,520000.0,2017-09-23,8648,3.5,3,2017,0,0,1,0,0,0,1,0,0,0,0,0,1,0
45791,2,720000.0,2017-09-23,8648,3.5,3,2017,0,0,1,0,0,0,1,0,0,0,1,0,0,0
45792,2,900000.0,2017-09-23,8648,3.5,3,2017,1,0,0,0,0,0,1,0,0,0,0,0,0,1
45793,3,1725000.0,2017-09-23,8648,3.5,3,2017,1,0,0,0,0,0,1,0,0,1,0,0,0,0
45794,2,1400000.0,2017-09-23,8648,3.5,3,2017,1,0,0,0,0,0,1,0,0,0,0,0,1,0
45795,3,1635000.0,2017-09-23,8648,3.5,3,2017,1,0,0,0,0,0,1,0,0,1,0,0,0,0
45800,2,600000.0,2017-09-23,7717,4.6,3,2017,0,0,1,0,0,0,1,0,0,0,1,0,0,0
45801,3,1463000.0,2017-09-23,7717,4.6,3,2017,0,1,0,0,0,0,1,0,0,0,1,0,0,0
45804,2,530000.0,2017-09-23,14577,8.4,3,2017,0,0,1,0,1,0,0,0,0,0,0,0,0,1
45805,3,1150000.0,2017-09-23,14577,8.4,3,2017,1,0,0,0,1,0,0,0,0,0,0,0,1,0
45806,3,662000.0,2017-09-23,14577,8.4,3,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
45807,3,820000.0,2017-09-23,14577,8.4,3,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
45808,3,710000.0,2017-09-23,14577,8.4,3,2017,0,1,0,0,1,0,0,0,0,1,0,0,0,0
45809,4,950000.0,2017-09-23,14577,8.4,3,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
45810,3,655000.0,2017-09-23,21650,12.0,3,2017,0,1,0,0,1,0,0,0,0,0,1,0,0,0
45811,3,901000.0,2017-09-23,21650,12.0,3,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
45812,2,565000.0,2017-09-23,21650,12.0,3,2017,0,0,1,0,1,0,0,0,0,0,1,0,0,0
45813,2,492500.0,2017-09-23,21650,12.0,3,2017,0,1,0,0,1,0,0,0,0,0,0,0,1,0
45814,3,600000.0,2017-09-23,21650,12.0,3,2017,1,0,0,0,1,0,0,0,0,1,0,0,0,0
45815,3,680000.0,2017-09-23,21650,12.0,3,2017,1,0,0,0,1,0,0,0,0,0,0,0,0,1
45817,3,890000.0,2017-09-23,21650,12.0,3,2017,1,0,0,0,1,0,0,0,0,1,0,0,0,0
45819,4,1190000.0,2017-09-23,21650,12.0,3,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
45820,3,855000.0,2017-09-23,21650,12.0,3,2017,1,0,0,0,1,0,0,0,0,1,0,0,0,0
45821,4,785000.0,2017-09-23,21650,12.0,3,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
45822,3,865000.0,2017-09-23,21650,12.0,3,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
45823,5,1000000.0,2017-09-23,21650,12.0,3,2017,1,0,0,0,1,0,0,0,0,0,0,0,0,1
45824,3,800000.0,2017-09-23,21650,12.0,3,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
45825,3,1400000.0,2017-09-23,21650,12.0,3,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
45826,1,400000.0,2017-09-23,14949,2.4,3,2017,0,0,1,0,1,0,0,0,0,0,0,0,0,1
45828,3,1600000.0,2017-09-23,14949,2.4,3,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
45829,1,490000.0,2017-09-23,14949,2.4,3,2017,0,0,1,0,1,0,0,0,0,0,1,0,0,0
45830,3,1600000.0,2017-09-23,14949,2.4,3,2017,0,1,0,0,1,0,0,0,0,0,1,0,0,0
45831,3,1900000.0,2017-09-23,14949,2.4,3,2017,1,0,0,0,1,0,0,0,0,0,0,0,0,1
45832,2,1520000.0,2017-09-23,14949,2.4,3,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
45833,2,1200000.0,2017-09-23,14949,2.4,3,2017,0,1,0,0,1,0,0,0,0,0,1,0,0,0
45834,2,702000.0,2017-09-23,14949,2.4,3,2017,0,0,1,0,1,0,0,0,0,0,1,0,0,0
45835,3,1720000.0,2017-09-23,14949,2.4,3,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
45839,4,999999.0,2017-09-23,7785,19.9,3,2017,1,0,0,1,0,0,0,0,0,1,0,0,0,0
45840,3,630000.0,2017-09-23,4407,21.3,3,2017,1,0,0,1,0,0,0,0,0,0,1,0,0,0
45841,5,1100000.0,2017-09-23,3619,19.9,3,2017,1,0,0,1,0,0,0,0,0,0,0,0,1,0
45843,4,900000.0,2017-09-23,3540,8.9,3,2017,1,0,0,1,0,0,0,0,0,0,0,0,0,1
45844,3,1100000.0,2017-09-23,3540,8.9,3,2017,1,0,0,1,0,0,0,0,0,0,0,0,0,1
45845,3,850000.0,2017-09-23,3540,8.9,3,2017,1,0,0,1,0,0,0,0,0,0,1,0,0,0
45846,5,1037000.0,2017-09-23,11667,23.5,3,2017,1,0,0,0,0,1,0,0,0,0,1,0,0,0
45847,4,1050000.0,2017-09-23,11667,23.5,3,2017,1,0,0,0,0,1,0,0,0,0,1,0,0,0
45848,4,535000.0,2017-09-23,5833,20.6,3,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
45849,3,426000.0,2017-09-23,5833,20.6,3,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0
45851,4,1050000.0,2017-09-23,4497,15.2,3,2017,0,1,0,0,0,0,1,0,0,0,0,0,0,1
45853,3,1560000.0,2017-09-23,4497,15.2,3,2017,0,1,0,0,0,0,1,0,0,0,1,0,0,0
45854,2,730500.0,2017-09-23,852,11.0,3,2017,0,0,1,0,0,0,0,0,1,0,1,0,0,0
45855,2,680000.0,2017-09-23,2417,5.1,3,2017,1,0,0,0,0,0,0,0,1,0,1,0,0,0
